Probe	Region	Methylation
1700034F02Rik	Promoter	5.9253654
1700034H14Rik	Gene_body	57.837788
1700034H14Rik	Promoter	0.45692432
1700034H15Rik	Gene_body	47.46085
1700034H15Rik	Promoter	12.059319
1700034I23Rik	Gene_body	94
1700034I23Rik	Promoter	94.375
1700034J04Rik	Gene_body	0.7352941
1700034J04Rik	Promoter	0.49019608
1700034J05Rik	Gene_body	97.751915
1700034J05Rik	Promoter	-1
1700034O15Rik	Gene_body	1.388889
1700034O15Rik	Promoter	6.305917
1700034P13Rik	Gene_body	14.393863
1700034P13Rik	Promoter	4.609352
1700036A12Rik	Gene_body	2.2745047
1700036A12Rik	Promoter	1.7896515
1700037C06Rik	Gene_body	0
1700037C06Rik	Promoter	0.5860096
1700037C18Rik	Gene_body	83.46643
1700037C18Rik	Promoter	2.3028884
1700037F24Rik	Gene_body	1.1582245
1700037F24Rik	Promoter	3.6855805
1700037H04Rik	Gene_body	17.46275
1700037H04Rik	Promoter	1.6568291
1700039E15Rik	Gene_body	97.71295
1700039E15Rik	Promoter	98.64352
1700039E22Rik	Gene_body	71.497086
1700039E22Rik	Promoter	2.79309
1700039M10Rik	Gene_body	1.234568
1700039M10Rik	Promoter	26.805372
1700040D17Rik	Gene_body	29.072823
1700040D17Rik	Promoter	2.8435376
1700040I03Rik	Gene_body	14.374939
1700040I03Rik	Promoter	4.5008683
1700040L02Rik	Gene_body	3.8264525
1700040L02Rik	Promoter	1.0027473
1700040N02Rik	Gene_body	79.29453
1700040N02Rik	Promoter	24.963228
1700041G16Rik	Gene_body	0.8552632
1700041G16Rik	Promoter	1.3161893
1700041M05Rik	Gene_body	41.803513
1700041M05Rik	Promoter	43.98567
1700042B14Rik	Gene_body	97.69608
1700042B14Rik	Promoter	100
1700042G07Rik	Gene_body	0.8088235
1700042G07Rik	Promoter	1.1881919
1700042G15Rik	Gene_body	2.2855766
1700042G15Rik	Promoter	4.8204737
1700042O10Rik	Gene_body	1.7515347
1700042O10Rik	Promoter	3.549713
1700045H11Rik	Gene_body	2.1778018
1700045H11Rik	Promoter	0.58629215
1700045I19Rik	Gene_body	1.0820769
1700045I19Rik	Promoter	1.7676768
1700046C09Rik	Gene_body	21.645008
1700046C09Rik	Promoter	2.5802672
1700047A11Rik	Gene_body	82.74791
1700047A11Rik	Promoter	98.90873
1700047F07Rik	Gene_body	25.052961
1700047F07Rik	Promoter	97.91504
1700047G07Rik	Gene_body	2.1043773
1700047G07Rik	Promoter	1.8518518
1700047K16Rik	Gene_body	1.7124822
1700047K16Rik	Promoter	12.869605
1700048O20Rik	Gene_body	64.48182
1700048O20Rik	Promoter	0.8864469
1700049E15Rik	Gene_body	15.327996
1700049E15Rik	Promoter	2.607185
1700049G17Rik	Gene_body	21.39973
1700049G17Rik	Promoter	0.8333334
1700049J03Rik	Gene_body	2.6457272
1700049J03Rik	Promoter	4.7616067
1700051A21Rik	Gene_body	0.76272
1700051A21Rik	Promoter	1.9444954
1700052N19Rik	Gene_body	65.39981
1700052N19Rik	Promoter	13.618396
1700054M17Rik	Gene_body	7.2852025
1700054M17Rik	Promoter	51.528576
1700054N08Rik	Gene_body	34.43555
1700054N08Rik	Promoter	1.7127054
1700054O13Rik	Gene_body	25.391739
1700054O13Rik	Promoter	30.817005
1700054O19Rik	Gene_body	4.81982
1700054O19Rik	Promoter	4.2283273
1700055D18Rik	Gene_body	2.0641649
1700055D18Rik	Promoter	0.43222296
1700055N04Rik	Gene_body	1.945777
1700055N04Rik	Promoter	0.29761904
1700056E22Rik	Gene_body	0.24630544
1700056E22Rik	Promoter	0.678929
1700056N10Rik	Gene_body	79.99769
1700056N10Rik	Promoter	95.254005
1700057G04Rik	Gene_body	5.769299
1700057G04Rik	Promoter	15.151863
1700057H15Rik	Gene_body	2.8090448
1700057H15Rik	Promoter	1.8376069
1700057H21Rik	Gene_body	79.92547
1700057H21Rik	Promoter	97.979805
1700057K13Rik	Gene_body	38.36514
1700057K13Rik	Promoter	90.97999
1700058G18Rik	Gene_body	1.9374406
1700058G18Rik	Promoter	3.244595
1700058P15Rik	Gene_body	97.61917
1700058P15Rik	Promoter	98.4726
1700060C16Rik	Gene_body	10.634986
1700060C16Rik	Promoter	62.420635
1700060C20Rik	Gene_body	1.6163424
1700060C20Rik	Promoter	4.001881
1700060J05Rik	Gene_body	98.710976
1700060J05Rik	Promoter	98.139626
1700061E18Rik	Gene_body	97.84422
1700061E18Rik	Promoter	94.56486
1700061F12Rik	Gene_body	64.88138
1700061F12Rik	Promoter	5.777778
1700061G19Rik	Gene_body	18.892748
1700061G19Rik	Promoter	2.8615947
1700061H18Rik	Gene_body	90.20266
1700061H18Rik	Promoter	98.24562
1700061I17Rik	Gene_body	93.897804
1700061I17Rik	Promoter	48.167576
1700061J05Rik	Gene_body	15.721082
1700061J05Rik	Promoter	3.4694347
1700061J23Rik	Gene_body	11.496209
1700061J23Rik	Promoter	5.8333335
1700062I23Rik	Gene_body	85.92407
1700062I23Rik	Promoter	98.91807
1700063H04Rik	Gene_body	71.63916
1700063H04Rik	Promoter	84.6857
1700064E03Rik	Gene_body	96.89186
1700064E03Rik	Promoter	96.112465
1700064H15Rik	Gene_body	20.461723
1700064H15Rik	Promoter	0.6379947
1700065I17Rik	Gene_body	8.712171
1700065I17Rik	Promoter	84.59809
1700066B19Rik	Gene_body	6.798353
1700066B19Rik	Promoter	4.0017056
1700066J03Rik	Gene_body	38.99422
1700066J03Rik	Promoter	48.420464
1700066J24Rik	Gene_body	74.19753
1700066J24Rik	Promoter	34.02983
1700066M21Rik	Gene_body	34.86055
1700066M21Rik	Promoter	1.4990422
1700066O22Rik	Gene_body	9.266923
1700066O22Rik	Promoter	23.421385
1700067G03Rik	Gene_body	98.63985
1700067G03Rik	Promoter	96.60185
1700067K01Rik	Gene_body	47.999317
1700067K01Rik	Promoter	11.742733
1700067P10Rik	Gene_body	1.9152046
1700067P10Rik	Promoter	2.3280425
1700069B07Rik	Gene_body	0.64641124
1700069B07Rik	Promoter	0.5225415
1700069L16Rik	Gene_body	61.99998
1700069L16Rik	Promoter	21.709707
1700071G01Rik	Gene_body	100
1700071G01Rik	Promoter	97.93177
1700071M16Rik	Gene_body	4.067223
1700071M16Rik	Promoter	3.3672128
1700072E05Rik	Gene_body	11.461413
1700072E05Rik	Promoter	-1
1700073E17Rik	Gene_body	2.997316
1700073E17Rik	Promoter	2.1612782
1700074P13Rik	Gene_body	9.22685
1700074P13Rik	Promoter	5.8556027
1700080E11Rik	Gene_body	1.6646413
1700080E11Rik	Promoter	3.4258442
1700080G11Rik	Gene_body	37.73168
1700080G11Rik	Promoter	13.538878
1700080N15Rik	Gene_body	72.57996
1700080N15Rik	Promoter	55.64334
1700080O16Rik	Gene_body	7.7291574
1700080O16Rik	Promoter	2.0841415
1700081H22Rik	Gene_body	26.072344
1700081H22Rik	Promoter	1.5432099
1700081L11Rik	Gene_body	70.257324
1700081L11Rik	Promoter	1.0741843
1700082M22Rik	Gene_body	7.7991037
1700082M22Rik	Promoter	12.75805
1700084C01Rik	Gene_body	2.4947221
1700084C01Rik	Promoter	3.3323162
1700084C06Rik	Gene_body	84.921364
1700084C06Rik	Promoter	12.33956
1700084J12Rik	Gene_body	24.067879
1700084J12Rik	Promoter	6.0119777
1700084M14Rik	Gene_body	7.9910707
1700084M14Rik	Promoter	15.833334
1700085B03Rik	Gene_body	91.385704
1700085B03Rik	Promoter	84.1791
1700086D15Rik	Gene_body	96.84691
1700086D15Rik	Promoter	88.776924
1700086L19Rik	Gene_body	3.795856
1700086L19Rik	Promoter	3.3467886
1700086O06Rik	Gene_body	67.26316
1700086O06Rik	Promoter	47.230885
1700086P04Rik	Gene_body	22.02998
1700086P04Rik	Promoter	1.9050437
1700087M22Rik	Gene_body	97.4714
1700087M22Rik	Promoter	98.11698
1700088E04Rik	Gene_body	28.48748
1700088E04Rik	Promoter	16.610765
1700090G07Rik	Gene_body	3.9934843
1700090G07Rik	Promoter	4.6620183
1700091E21Rik	Gene_body	4.035153
1700091E21Rik	Promoter	2.8465843
1700092C02Rik	Gene_body	26.527487
1700092C02Rik	Promoter	31.482212
1700092C10Rik	Gene_body	2.0395353
1700092C10Rik	Promoter	1.3462002
1700092C17Rik	Gene_body	0.4201389
1700092C17Rik	Promoter	2.4191089
1700092E19Rik	Gene_body	12.539449
1700092E19Rik	Promoter	2.2370408
1700092K14Rik	Gene_body	1.5555556
1700092K14Rik	Promoter	1.2522047
1700092M07Rik	Gene_body	30.05367
1700092M07Rik	Promoter	87.78696
1700093J21Rik	Gene_body	1.4814
1700093J21Rik	Promoter	2.0994737
1700093K21Rik	Gene_body	5.368223
1700093K21Rik	Promoter	-1
1700094C10Rik	Gene_body	96.856834
1700094C10Rik	Promoter	96.93274
1700094D03Rik	Gene_body	85.936
1700094D03Rik	Promoter	98.14694
1700095A21Rik	Gene_body	27.267014
1700095A21Rik	Promoter	-1
1700095B22Rik	Gene_body	1.7687951
1700095B22Rik	Promoter	1.6879575
1700095J03Rik	Gene_body	1.5652404
1700095J03Rik	Promoter	0.41666666
1700095J07Rik	Gene_body	28.648285
1700095J07Rik	Promoter	1.081081
1700095J12Rik	Gene_body	97.0177
1700095J12Rik	Promoter	97.3439
1700099I09Rik	Gene_body	98.38456
1700099I09Rik	Promoter	99.029564
1700101E01Rik	Gene_body	26.71433
1700101E01Rik	Promoter	2.3893964
1700101G07Rik	Gene_body	8.053221
1700101G07Rik	Promoter	9.777337
1700101I11Rik	Gene_body	2.3411372
1700101I11Rik	Promoter	0.2318956
1700101I19Rik	Gene_body	0.25252524
1700101I19Rik	Promoter	1.0617226
1700102P08Rik	Gene_body	96.71755
1700102P08Rik	Promoter	97.124985
1700104A03Rik	Gene_body	4.779027
1700104A03Rik	Promoter	11.507938
1700104B16Rik	Gene_body	6.7280273
1700104B16Rik	Promoter	3.6865194
1700106J16Rik	Gene_body	0.99345726
1700106J16Rik	Promoter	1.0558168
1700106N22Rik	Gene_body	88.72034
1700106N22Rik	Promoter	11.74614
1700108M19Rik	Gene_body	4.0666385
1700108M19Rik	Promoter	1.0595936
1700108N11Rik	Gene_body	0.31512606
1700108N11Rik	Promoter	0.54321724
1700109F18Rik	Gene_body	1.2732524
1700109F18Rik	Promoter	1.2260537
1700109G15Rik	Gene_body	10.227759
1700109G15Rik	Promoter	3.4615386
1700109H08Rik	Gene_body	92.98499
1700109H08Rik	Promoter	94.68014
1700109K24Rik	Gene_body	96.891685
1700109K24Rik	Promoter	98.15657
1700110I01Rik	Gene_body	30.668852
1700110I01Rik	Promoter	-1
1700110K17Rik	Gene_body	3.4411337
1700110K17Rik	Promoter	6.623144
1700110M21Rik	Gene_body	10.064928
1700110M21Rik	Promoter	2.6260507
1700111E14Rik	Gene_body	53.211643
1700111E14Rik	Promoter	87.70053
1700112D23Rik	Gene_body	30.367592
1700112D23Rik	Promoter	1.9626554
1700112E06Rik	Gene_body	41.844284
1700112E06Rik	Promoter	2.492481
1700112J05Rik	Gene_body	9.589273
1700112J05Rik	Promoter	96.62698
1700112J16Rik	Gene_body	3.9615633
1700112J16Rik	Promoter	17.777548
1700112K13Rik	Gene_body	3.5219572
1700112K13Rik	Promoter	31.460625
1700112M01Rik	Gene_body	96.555244
1700112M01Rik	Promoter	95.624825
1700113A16Rik	Gene_body	67.645226
1700113A16Rik	Promoter	0.91181666
1700113H08Rik	Gene_body	8.78035
1700113H08Rik	Promoter	1.7359308
1700120B22Rik	Gene_body	0.46258506
1700120B22Rik	Promoter	4.8754582
1700120E14Rik	Gene_body	97.6072
1700120E14Rik	Promoter	92.53694
1700120G11Rik	Gene_body	40.401806
1700120G11Rik	Promoter	35.171192
1700121C08Rik	Gene_body	29.593637
1700121C08Rik	Promoter	10.138125
1700121F15Rik	Gene_body	97.91997
1700121F15Rik	Promoter	96.30745
1700121N20Rik	Gene_body	2.920092
1700121N20Rik	Promoter	3.1583693
1700122E12Rik	Gene_body	4.1161613
1700122E12Rik	Promoter	14.8505335
1700123I01Rik	Gene_body	31.8427
1700123I01Rik	Promoter	2.0126634
1700123K08Rik	Gene_body	3.89011
1700123K08Rik	Promoter	5.0049605
1700123L14Rik	Gene_body	1.716379
1700123L14Rik	Promoter	10.9192505
1700123M08Rik	Gene_body	71.477234
1700123M08Rik	Promoter	0.24427152
1700123O12Rik	Gene_body	79.1886
1700123O12Rik	Promoter	1.291866
1700123O20Rik	Gene_body	28.8398
1700123O20Rik	Promoter	31.939848
1700125D06Rik	Gene_body	0.7183908
1700125D06Rik	Promoter	1.9230571
1700125G02Rik	Gene_body	1.0598073
1700125G02Rik	Promoter	0.79870474
1700125G22Rik	Gene_body	21.53118
1700125G22Rik	Promoter	1.4827961
1700125H03Rik	Gene_body	4.050732
1700125H03Rik	Promoter	4.120879
1700125H20Rik	Gene_body	2.6772957
1700125H20Rik	Promoter	3.2307525
1700128E19Rik	Gene_body	2.4842746
1700128E19Rik	Promoter	0.9990663
1700128F08Rik	Gene_body	90.645966
1700128F08Rik	Promoter	96.8042
1700129C05Rik	Gene_body	7.4575806
1700129C05Rik	Promoter	3.8141026
1810006K21Rik	Gene_body	56.97731
1810006K21Rik	Promoter	8.590164
1810007I06Rik	Gene_body	64.454994
1810007I06Rik	Promoter	85.62106
1810008A18Rik	Gene_body	89.74768
1810008A18Rik	Promoter	1.3489918
1810008B01Rik	Gene_body	94.35445
1810008B01Rik	Promoter	96.79678
1810009A15Rik	Gene_body	31.226896
1810009A15Rik	Promoter	1.5095947
1810009N23Rik	Gene_body	71.55064
1810009N23Rik	Promoter	67.122444
1810010H24Rik	Gene_body	10.654369
1810010H24Rik	Promoter	1.4202654
1810010K12Rik	Gene_body	0.26455027
1810010K12Rik	Promoter	0.72727275
1810011H11Rik	Gene_body	3.427218
1810011H11Rik	Promoter	1.6000001
1810011O10Rik	Gene_body	16.479397
1810011O10Rik	Promoter	20.050417
1810012K08Rik	Gene_body	97.500565
1810012K08Rik	Promoter	96.12814
1810012P15Rik	Gene_body	61.86745
1810012P15Rik	Promoter	0.32467532
1810013D10Rik	Gene_body	55.358505
1810013D10Rik	Promoter	0.6100728
1810013D15Rik	Gene_body	3.7805495
1810013D15Rik	Promoter	0.57355505
1810013L24Rik	Gene_body	51.739166
1810013L24Rik	Promoter	0.36593947
1810014B01Rik	Gene_body	56.978043
1810014B01Rik	Promoter	2.4583335
1810014F10Rik	Gene_body	83.28747
1810014F10Rik	Promoter	62.740726
1810019D21Rik	Gene_body	40.066734
1810019D21Rik	Promoter	15.369393
1810019J16Rik	Gene_body	57.433693
1810019J16Rik	Promoter	2.2660813
1810019N24Rik	Gene_body	2.5362556
1810019N24Rik	Promoter	0.4761905
1810020D17Rik	Gene_body	81.81118
1810020D17Rik	Promoter	1.3887216
1810020O05Rik	Gene_body	59.653023
1810020O05Rik	Promoter	7.4294534
1810021B22Rik	Gene_body	66.84336
1810021B22Rik	Promoter	20.269972
1810022K09Rik	Gene_body	36.11067
1810022K09Rik	Promoter	0.5893522
1810024B03Rik	Gene_body	44.837463
1810024B03Rik	Promoter	23.08193
1810026J23Rik	Gene_body	8.479029
1810026J23Rik	Promoter	26.784155
1810027O10Rik	Gene_body	6.054043
1810027O10Rik	Promoter	0.6958238
1810029B16Rik	Gene_body	67.18571
1810029B16Rik	Promoter	0.4835391
1810030J14Rik	Gene_body	6.0973086
1810030J14Rik	Promoter	15.306123
1810030N24Rik	Gene_body	65.98139
1810030N24Rik	Promoter	4.791983
1810030O07Rik	Gene_body	94.32975
1810030O07Rik	Promoter	98.477905
1810031K17Rik	Gene_body	25.554945
1810031K17Rik	Promoter	6.8050942
1810032O08Rik	Gene_body	61.72001
1810032O08Rik	Promoter	1.0827146
1810033B17Rik	Gene_body	8.497773
1810033B17Rik	Promoter	1.8515842
1810034E14Rik	Gene_body	43.944134
1810034E14Rik	Promoter	95.69126
1810035I16Rik	Gene_body	27.996132
1810035I16Rik	Promoter	10.913886
1810035L17Rik	Gene_body	65.551506
1810035L17Rik	Promoter	14.840429
1810037I17Rik	Gene_body	2.0630083
1810037I17Rik	Promoter	4.707385
1810041L15Rik	Gene_body	88.14018
1810041L15Rik	Promoter	73.68668
1810043G02Rik	Gene_body	68.719734
1810043G02Rik	Promoter	1.0489272
1810043H04Rik	Gene_body	18.20953
1810043H04Rik	Promoter	7.7229395
1810046J19Rik	Gene_body	30.996874
1810046J19Rik	Promoter	1.3975967
1810046K07Rik	Gene_body	3.0538
1810046K07Rik	Promoter	4.2281747
1810048J11Rik	Gene_body	85.32138
1810048J11Rik	Promoter	0.084745765
1810049H13Rik	Gene_body	16.691986
1810049H13Rik	Promoter	18.592733
1810055G02Rik	Gene_body	75.21751
1810055G02Rik	Promoter	0.58810085
1810058I24Rik	Gene_body	67.52959
1810058I24Rik	Promoter	0.6568877
1810058N05Rik	Gene_body	65.638885
1810058N05Rik	Promoter	80.01553
1810059C17Rik	Gene_body	30.566782
1810059C17Rik	Promoter	0.6392107
1810059H22Rik	Gene_body	1.9340645
1810059H22Rik	Promoter	3.2627878
1810062G17Rik	Gene_body	66.35756
1810062G17Rik	Promoter	4.8857946
1810062O18Rik	Gene_body	71.80076
1810062O18Rik	Promoter	5.905222
1810063B05Rik	Gene_body	20.759823
1810063B05Rik	Promoter	4.32684
1810063B07Rik	Gene_body	46.129322
1810063B07Rik	Promoter	0.39364135
1810063I02Rik	Gene_body	0
1810063I02Rik	Promoter	0.76719576
1810065E05Rik	Gene_body	3.1482055
1810065E05Rik	Promoter	3.9555216
1810074P20Rik	Gene_body	81.99983
1810074P20Rik	Promoter	0.465368
2010001A14Rik	Gene_body	2.703705
2010001A14Rik	Promoter	1.6080683
2010001E11Rik	Gene_body	1.7474177
2010001E11Rik	Promoter	0.85275245
2010001M06Rik	Gene_body	92.48788
2010001M06Rik	Promoter	64.457214
2010001M09Rik	Gene_body	4.8118067
2010001M09Rik	Promoter	1.8646612
2010002M12Rik	Gene_body	87.07883
2010002M12Rik	Promoter	46.467552
2010002N04Rik	Gene_body	1.9490539
2010002N04Rik	Promoter	3.010913
2010003K11Rik	Gene_body	1.5277778
2010003K11Rik	Promoter	1.7746401
2010003O02Rik	Gene_body	23.383665
2010003O02Rik	Promoter	4.3401747
2010005H15Rik	Gene_body	92.033035
2010005H15Rik	Promoter	87.87546
2010007H12Rik	Gene_body	6.179161
2010007H12Rik	Promoter	1.3989271
2010011I20Rik	Gene_body	20.322964
2010011I20Rik	Promoter	0.46054643
2010012O05Rik	Gene_body	68.89147
2010012O05Rik	Promoter	0.836784
2010012P19Rik	Gene_body	41.543976
2010012P19Rik	Promoter	18.16458
2010013B24Rik	Gene_body	3.2745419
2010013B24Rik	Promoter	0.64231914
2010015L04Rik	Gene_body	3.0017555
2010015L04Rik	Promoter	1.3194444
2010015M23Rik	Gene_body	34.623688
2010015M23Rik	Promoter	3.4666042
2010016I18Rik	Gene_body	1.0408164
2010016I18Rik	Promoter	5.0129676
2010106E10Rik	Gene_body	28.23884
2010106E10Rik	Promoter	1.6666666
2010106G01Rik	Gene_body	86.97776
2010106G01Rik	Promoter	4.238143
2010107E04Rik	Gene_body	22.442978
2010107E04Rik	Promoter	1.7799072
2010107G12Rik	Gene_body	3.3470614
2010107G12Rik	Promoter	0.4791667
2010107G23Rik	Gene_body	83.23076
2010107G23Rik	Promoter	0.5393218
2010107H07Rik	Gene_body	77.077286
2010107H07Rik	Promoter	0.2614573
2010109A12Rik	Gene_body	37.58985
2010109A12Rik	Promoter	2.0289707
2010109I03Rik	Gene_body	2.4692042
2010109I03Rik	Promoter	11.511717
2010109K11Rik	Gene_body	7.1378794
2010109K11Rik	Promoter	1.7710623
2010110K18Rik	Gene_body	24.833136
2010110K18Rik	Promoter	3.5701756
2010110P09Rik	Gene_body	95.617516
2010110P09Rik	Promoter	97.00178
2010111I01Rik	Gene_body	83.88778
2010111I01Rik	Promoter	74.24625
2010204K13Rik	Gene_body	22.838345
2010204K13Rik	Promoter	81.48689
2010300C02Rik	Gene_body	5.2044907
2010300C02Rik	Promoter	1.0095714
2010300F17Rik	Gene_body	96.00197
2010300F17Rik	Promoter	97.43709
2010305A19Rik	Gene_body	80.684296
2010305A19Rik	Promoter	1.0557517
2010317E24Rik	Gene_body	20.20576
2010317E24Rik	Promoter	1.754386
2010320O07Rik	Gene_body	1.2039572
2010320O07Rik	Promoter	0.16420363
2010321M09Rik	Gene_body	78.804405
2010321M09Rik	Promoter	0.85107815
2200002D01Rik	Gene_body	92.2629
2200002D01Rik	Promoter	94.44121
2200002J24Rik	Gene_body	3.4837964
2200002J24Rik	Promoter	1.5376985
2200002K05Rik	Gene_body	68.066025
2200002K05Rik	Promoter	3.6565802
2210008F06Rik	Gene_body	0.7796699
2210008F06Rik	Promoter	1.9014745
2210009G21Rik	Gene_body	84.52557
2210009G21Rik	Promoter	6.539726
2210010C04Rik	Gene_body	7.0618463
2210010C04Rik	Promoter	-1
2210010C17Rik	Gene_body	94.55094
2210010C17Rik	Promoter	72.72031
2210011C24Rik	Gene_body	3.010447
2210011C24Rik	Promoter	0.62013125
2210012G02Rik	Gene_body	76.459656
2210012G02Rik	Promoter	8.387713
2210013O21Rik	Gene_body	75.33101
2210013O21Rik	Promoter	0.7936508
2210015D19Rik	Gene_body	52.522724
2210015D19Rik	Promoter	15.768895
2210016F16Rik	Gene_body	42.727898
2210016F16Rik	Promoter	1.0845093
2210016L21Rik	Gene_body	45.107433
2210016L21Rik	Promoter	0.7151684
2210018M11Rik	Gene_body	79.58753
2210018M11Rik	Promoter	7.6922326
2210019I11Rik	Gene_body	79.33371
2210019I11Rik	Promoter	0.89966327
2210020M01Rik	Gene_body	95.87244
2210020M01Rik	Promoter	95.6739
2210021J22Rik	Gene_body	51.278107
2210021J22Rik	Promoter	0.45454547
2210403K04Rik	Gene_body	41.988235
2210403K04Rik	Promoter	1.1682806
2210404J11Rik	Gene_body	97.452835
2210404J11Rik	Promoter	4
2210404O07Rik	Gene_body	70.87576
2210404O07Rik	Promoter	73.985535
2210404O09Rik	Gene_body	19.79465
2210404O09Rik	Promoter	0.83116883
2210406O10Rik	Gene_body	45.140797
2210406O10Rik	Promoter	8.549977
2210407C18Rik	Gene_body	7.387945
2210407C18Rik	Promoter	13.477565
2210408F21Rik	Gene_body	2.6885808
2210408F21Rik	Promoter	1.5079806
2210408I21Rik	Gene_body	72.343994
2210408I21Rik	Promoter	1.0679125
2210411K11Rik	Gene_body	36.45059
2210411K11Rik	Promoter	25.280954
2210411M09Rik	Gene_body	8.190111
2210411M09Rik	Promoter	9.95116
2210414B05Rik	Gene_body	2.4953508
2210414B05Rik	Promoter	3.5588973
2210415F13Rik	Gene_body	3.3647778
2210415F13Rik	Promoter	1.7226893
2210416O15Rik	Gene_body	1.2870595
2210416O15Rik	Promoter	0.14184397
2210417A02Rik	Gene_body	6.0696254
2210417A02Rik	Promoter	1.9875416
2210417K05Rik	Gene_body	2.5778103
2210417K05Rik	Promoter	1.2093325
2300002M23Rik	Gene_body	9.282707
2300002M23Rik	Promoter	0.43859652
2300003K06Rik	Gene_body	2.25
2300003K06Rik	Promoter	2.4621212
2300005B03Rik	Gene_body	3.3276846
2300005B03Rik	Promoter	4.494981
2300009A05Rik	Gene_body	18.420296
2300009A05Rik	Promoter	0.99753505
2310001A20Rik	Gene_body	67.86076
2310001A20Rik	Promoter	0.63176644
2310001H17Rik	Gene_body	2.9762988
2310001H17Rik	Promoter	0.66666675
2310001K24Rik	Gene_body	0.1754386
2310001K24Rik	Promoter	6.5741143
2310002F09Rik	Gene_body	17.345646
2310002F09Rik	Promoter	2.289272
2310002J15Rik	Gene_body	1.7189453
2310002J15Rik	Promoter	31.329243
2310002L09Rik	Gene_body	31.358603
2310002L09Rik	Promoter	7.0512824
2310002L13Rik	Gene_body	8.56056
2310002L13Rik	Promoter	17.094288
2310003C23Rik	Gene_body	46.83731
2310003C23Rik	Promoter	3.025171
2310003F16Rik	Gene_body	20.093367
2310003F16Rik	Promoter	57.85119
2310003H01Rik	Gene_body	74.52738
2310003H01Rik	Promoter	7.423751
2310003L06Rik	Gene_body	95.3858
2310003L06Rik	Promoter	43.528137
2310003L22Rik	Gene_body	82.79919
2310003L22Rik	Promoter	13.606166
2310004I24Rik	Gene_body	67.97435
2310004I24Rik	Promoter	4.14217
2310004N24Rik	Gene_body	47.008537
2310004N24Rik	Promoter	20.643583
